CodigoPrestador,RangoDias,Hospitaloccupancy
50010217802,2020-03-24,37
50010217802,2020-03-25,30
50010217802,2020-03-26,27
50010217802,2020-03-27,27
50010217802,2020-03-28,26
50010217802,2020-03-29,28
50010217802,2020-03-30,30
50010217802,2020-03-31,28
50010217802,2020-04-01,24
50010217802,2020-04-02,35
50010217802,2020-04-03,24
50010217802,2020-04-04,30
50010217802,2020-04-05,32
50010217802,2020-04-06,32
50010217802,2020-04-07,29
50010217802,2020-04-08,34
50010217802,2020-04-09,34
50010217802,2020-04-10,27
50010217802,2020-04-11,28
50010217802,2020-04-12,19
50010217802,2020-04-13,32
50010217802,2020-04-14,27
50010217802,2020-04-15,42
50010217802,2020-04-16,32
50010217802,2020-04-17,38
50010217802,2020-04-18,44
50010217802,2020-04-19,31
50010217802,2020-04-20,40
50010217802,2020-04-21,33
50010217802,2020-04-22,32
50010217802,2020-04-23,19
50010217802,2020-04-24,25
50010217802,2020-04-25,34
50010217802,2020-04-26,35
50010217802,2020-04-27,29
50010217802,2020-04-28,26
50010217802,2020-04-29,44
50010217802,2020-04-30,58
50010217802,2020-05-01,44
50010217802,2020-05-02,26
50010217802,2020-05-03,19
50010217802,2020-05-04,63
50010217802,2020-05-05,41
50010217802,2020-05-06,46
50010217802,2020-05-07,40
50010217802,2020-05-08,38
50010217802,2020-05-09,35
50010217802,2020-05-10,31
50010217802,2020-05-11,46
50010217802,2020-05-12,56
50010217802,2020-05-13,32
50010217802,2020-05-14,32
50010217802,2020-05-15,44
50010217802,2020-05-16,34
50010217802,2020-05-17,48
50010217802,2020-05-18,51
50010217802,2020-05-19,42
50010217802,2020-05-20,41
50010217802,2020-05-21,51
50010217802,2020-05-22,39
50010217802,2020-05-23,47
50010217802,2020-05-24,36
50010217802,2020-05-25,49
50010217802,2020-05-26,49
50010217802,2020-05-27,49
50010217802,2020-05-28,36
50010217802,2020-05-29,43
50010217802,2020-05-30,34
50010217802,2020-05-31,46
50010217802,2020-06-01,54
50010217802,2020-06-02,59
50010217802,2020-06-03,43
50010217802,2020-06-04,38
50010217802,2020-06-05,56
50010217802,2020-06-06,41
50010217802,2020-06-07,41
50010217802,2020-06-08,64
50010217802,2020-06-09,50
50010217802,2020-06-10,45
50010217802,2020-06-11,43
50010217802,2020-06-12,47
50010217802,2020-06-13,58
50010217802,2020-06-14,42
50010217802,2020-06-15,32
50010217802,2020-06-16,35
50010217802,2020-06-17,49
50010217802,2020-06-18,46
50010217802,2020-06-19,52
50010217802,2020-06-20,58
50010217802,2020-06-21,45
50010217802,2020-06-22,46
50010217802,2020-06-23,59
50010217802,2020-06-24,45
50010217802,2020-06-25,41
50010217802,2020-06-26,46
50010217802,2020-06-27,51
50010217802,2020-06-28,45
50010217802,2020-06-29,35
50010217802,2020-06-30,45
50010217802,2020-07-01,49
50010217802,2020-07-02,41
50010217802,2020-07-03,47
50010217802,2020-07-04,38
50010217802,2020-07-05,44
50010217802,2020-07-06,50
50010217802,2020-07-07,56
50010217802,2020-07-08,46
50010217802,2020-07-09,56
50010217802,2020-07-10,40
50010217802,2020-07-11,54
50010217802,2020-07-12,37
50010217802,2020-07-13,38
50010217802,2020-07-14,30
50010217802,2020-07-15,37
50010217802,2020-07-16,25
50010217802,2020-07-17,44
50010217802,2020-07-18,37
50010217802,2020-07-19,20
50010217802,2020-07-20,36
50010217802,2020-07-21,48
50010217802,2020-07-22,44
50010217802,2020-07-23,47
50010217802,2020-07-24,45
50010217802,2020-07-25,41
50010217802,2020-07-26,39
50010217802,2020-07-27,45
50010217802,2020-07-28,53
50010217802,2020-07-29,44
50010217802,2020-07-30,50
50010217802,2020-07-31,34
50010217802,2020-08-01,44
50010217802,2020-08-02,33
50010217802,2020-08-03,44
50010217802,2020-08-04,41
50010217802,2020-08-05,66
50010217802,2020-08-06,35
50010217802,2020-08-07,34
50010217802,2020-08-08,42
50010217802,2020-08-09,41
50010217802,2020-08-10,47
50010217802,2020-08-11,43
50010217802,2020-08-12,46
50010217802,2020-08-13,52
50010217802,2020-08-14,48
50010217802,2020-08-15,56
50010217802,2020-08-16,50
50010217802,2020-08-17,36
50010217802,2020-08-18,56
50010217802,2020-08-19,52
50010217802,2020-08-20,53
50010217802,2020-08-21,40
50010217802,2020-08-22,45
50010217802,2020-08-23,51
50010217802,2020-08-24,56
50010217802,2020-08-25,43
50010217802,2020-08-26,53
50010217802,2020-08-27,49
50010217802,2020-08-28,34
50010217802,2020-08-29,33
50010217802,2020-08-30,39
50010217802,2020-08-31,55
50010217802,2020-09-01,48
50010217802,2020-09-02,41
50010217802,2020-09-03,39
50010217802,2020-09-04,44
50010217802,2020-09-05,34
50010217802,2020-09-06,37
50010217802,2020-09-07,43
50010217802,2020-09-08,29
50010217802,2020-09-09,40
50010217802,2020-09-10,43
50010217802,2020-09-11,44
50010217802,2020-09-12,50
50010217802,2020-09-13,36
50010217802,2020-09-14,53
50010217802,2020-09-15,56
50010217802,2020-09-16,43
50010217802,2020-09-17,52
50010217802,2020-09-18,47
50010217802,2020-09-19,36
50010217802,2020-09-20,42
50010217802,2020-09-21,44
50010217802,2020-09-22,45
50010217802,2020-09-23,48
50010217802,2020-09-24,48
50010217802,2020-09-25,43
50010217802,2020-09-26,56
50010217802,2020-09-27,29
50010217802,2020-09-28,43
50010217802,2020-09-29,42
50010217802,2020-09-30,43
50010217802,2020-10-01,47
50010217802,2020-10-02,60
50010217802,2020-10-03,57
50010217802,2020-10-04,44
50010217802,2020-10-05,46
50010217802,2020-10-06,61
50010217802,2020-10-07,59
50010217802,2020-10-08,59
50010217802,2020-10-09,48
50010217802,2020-10-10,54
50010217802,2020-10-11,26
50010217802,2020-10-12,47
50010217802,2020-10-13,54
50010217802,2020-10-14,53
50010217802,2020-10-15,57
50010217802,2020-10-16,56
50010217802,2020-10-17,40
50010217802,2020-10-18,34
50010217802,2020-10-19,62
50010217802,2020-10-20,77
50010217802,2020-10-21,38
50010217802,2020-10-22,47
50010217802,2020-10-23,47
50010217802,2020-10-24,39
50010217802,2020-10-25,50
50010217802,2020-10-26,49
50010217802,2020-10-27,60
50010217802,2020-10-28,71
50010217802,2020-10-29,55
50010217802,2020-10-30,52
50010217802,2020-10-31,47
50010217802,2020-11-01,39
50010217802,2020-11-02,52
50010217802,2020-11-03,54
50010217802,2020-11-04,49
50010217802,2020-11-05,61
50010217802,2020-11-06,49
50010217802,2020-11-07,45
50010217802,2020-11-08,39
50010217802,2020-11-09,49
50010217802,2020-11-10,42
50010217802,2020-11-11,46
50010217802,2020-11-12,55
50010217802,2020-11-13,54
50010217802,2020-11-14,43
50010217802,2020-11-15,48
50010217802,2020-11-16,51
50010217802,2020-11-17,50
50010217802,2020-11-18,45
50010217802,2020-11-19,56
50010217802,2020-11-20,42
50010217802,2020-11-21,49
50010217802,2020-11-22,52
50010217802,2020-11-23,50
50010217802,2020-11-24,50
50010217802,2020-11-25,60
50010217802,2020-11-26,66
50010217802,2020-11-27,58
50010217802,2020-11-28,60
50010217802,2020-11-29,45
50010217802,2020-11-30,61
50010217802,2020-12-01,48
50010217802,2020-12-02,54
50010217802,2020-12-03,59
50010217802,2020-12-04,53
50010217802,2020-12-05,47
50010217802,2020-12-06,63
50010217802,2020-12-07,46
50010217802,2020-12-08,53
50010217802,2020-12-09,54
50010217802,2020-12-10,43
50010217802,2020-12-11,50
50010217802,2020-12-12,58
50010217802,2020-12-13,45
50010217802,2020-12-14,61
50010217802,2020-12-15,59
50010217802,2020-12-16,68
50010217802,2020-12-17,66
50010217802,2020-12-18,65
50010217802,2020-12-19,35
50010217802,2020-12-20,55
50010217802,2020-12-21,72
50010217802,2020-12-22,52
50010217802,2020-12-23,63
50010217802,2020-12-24,33
50010217802,2020-12-25,36
50010217802,2020-12-26,50
50010217802,2020-12-27,30
50010217802,2020-12-28,48
50010217802,2020-12-29,31
50010217802,2020-12-30,36
50010217802,2020-12-31,24
50010217802,2021-01-01,39
50010217802,2021-01-02,38
50010217802,2021-01-03,34
50010217802,2021-01-04,33
50010217802,2021-01-05,47
50010217802,2021-01-06,45
50010217802,2021-01-07,36
50010217802,2021-01-08,39
50010217802,2021-01-09,43
50010217802,2021-01-10,33
50010217802,2021-01-11,35
50010217802,2021-01-12,45
50010217802,2021-01-13,44
50010217802,2021-01-14,50
50010217802,2021-01-15,39
50010217802,2021-01-16,46
50010217802,2021-01-17,29
50010217802,2021-01-18,53
50010217802,2021-01-19,51
50010217802,2021-01-20,51
50010217802,2021-01-21,43
50010217802,2021-01-22,52
50010217802,2021-01-23,50
50010217802,2021-01-24,54
50010217802,2021-01-25,44
50010217802,2021-01-26,67
50010217802,2021-01-27,60
50010217802,2021-01-28,50
50010217802,2021-01-29,37
50010217802,2021-01-30,31
50010217802,2021-01-31,54
50010217802,2021-02-01,48
50010217802,2021-02-02,49
50010217802,2021-02-03,55
50010217802,2021-02-04,58
50010217802,2021-02-05,57
50010217802,2021-02-06,39
50010217802,2021-02-07,46
50010217802,2021-02-08,66
50010217802,2021-02-09,58
50010217802,2021-02-10,56
50010217802,2021-02-11,45
50010217802,2021-02-12,35
50010217802,2021-02-13,68
50010217802,2021-02-14,51
50010217802,2021-02-15,56
50010217802,2021-02-16,61
50010217802,2021-02-17,50
50010217802,2021-02-18,72
50010217802,2021-02-19,42
50010217802,2021-02-20,28
50010217802,2021-02-21,43
50010217802,2021-02-22,66
50010217802,2021-02-23,43
50010217802,2021-02-24,46
50010217802,2021-02-25,69
50010217802,2021-02-26,66
50010217802,2021-02-27,52
50010217802,2021-02-28,51
50010217802,2021-03-01,58
50010217802,2021-03-02,66
50010217802,2021-03-03,49
50010217802,2021-03-04,62
50010217802,2021-03-05,59
50010217802,2021-03-06,45
50010217802,2021-03-07,48
50010217802,2021-03-08,49
50010217802,2021-03-09,49
50010217802,2021-03-10,36
50010217802,2021-03-11,44
50010217802,2021-03-12,45
50010217802,2021-03-13,51
50010217802,2021-03-14,52
50010217802,2021-03-15,46
50010217802,2021-03-16,66
50010217802,2021-03-17,58
50010217802,2021-03-18,52
50010217802,2021-03-19,55
50010217802,2021-03-20,46
50010217802,2021-03-21,44
50010217802,2021-03-22,53
50010217802,2021-03-23,62
50010217802,2021-03-24,69
50010217802,2021-03-25,49
50010217802,2021-03-26,59
50010217802,2021-03-27,62
50010217802,2021-03-28,47
50010217802,2021-03-29,57
50010217802,2021-03-30,45
50010217802,2021-03-31,41
50010217802,2021-04-01,40
50010217802,2021-04-02,38
50010217802,2021-04-03,41
50010217802,2021-04-04,57
50010217802,2021-04-05,49
50010217802,2021-04-06,45
50010217802,2021-04-07,36
50010217802,2021-04-08,54
50010217802,2021-04-09,33
50010217802,2021-04-10,43
50010217802,2021-04-11,38
50010217802,2021-04-12,43
50010217802,2021-04-13,47
50010217802,2021-04-14,48
50010217802,2021-04-15,50
50010217802,2021-04-16,53
50010217802,2021-04-17,54
50010217802,2021-04-18,47
50010217802,2021-04-19,62
50010217802,2021-04-20,40
50010217802,2021-04-21,30
50010217802,2021-04-22,36
50010217802,2021-04-23,45
50010217802,2021-04-24,32
50010217802,2021-04-25,29
50010217802,2021-04-26,43
50010217802,2021-04-27,34
50010217802,2021-04-28,31
50010217802,2021-04-29,28
50010217802,2021-04-30,41
50010217802,2021-05-01,41
50010217802,2021-05-02,33
50010217802,2021-05-03,45
50010217802,2021-05-04,33
50010217802,2021-05-05,38
50010217802,2021-05-06,33
50010217802,2021-05-07,32
50010217802,2021-05-08,45
50010217802,2021-05-09,35
50010217802,2021-05-10,61
50010217802,2021-05-11,44
50010217802,2021-05-12,67
50010217802,2021-05-13,63
50010217802,2021-05-14,48
50010217802,2021-05-15,55
50010217802,2021-05-16,52
50010217802,2021-05-17,34
50010217802,2021-05-18,46
50010217802,2021-05-19,45
50010217802,2021-05-20,54
50010217802,2021-05-21,64
50010217802,2021-05-22,63
50010217802,2021-05-23,54
50010217802,2021-05-24,69
50010217802,2021-05-25,64
50010217802,2021-05-26,59
50010217802,2021-05-27,62
50010217802,2021-05-28,57
50010217802,2021-05-29,55
50010217802,2021-05-30,68
50010217802,2021-05-31,60
50010217802,2021-06-01,57
50010217802,2021-06-02,81
50010217802,2021-06-03,61
50010217802,2021-06-04,54
50010217802,2021-06-05,65
50010217802,2021-06-06,66
50010217802,2021-06-07,58
50010217802,2021-06-08,60
50010217802,2021-06-09,77
50010217802,2021-06-10,70
50010217802,2021-06-11,54
50010217802,2021-06-12,65
50010217802,2021-06-13,73
50010217802,2021-06-14,54
50010217802,2021-06-15,58
50010217802,2021-06-16,86
50010217802,2021-06-17,79
50010217802,2021-06-18,52
50010217802,2021-06-19,62
50010217802,2021-06-20,44
50010217802,2021-06-21,74
50010217802,2021-06-22,77
50010217802,2021-06-23,55
50010217802,2021-06-24,84
50010217802,2021-06-25,62
50010217802,2021-06-26,57
50010217802,2021-06-27,58
50010217802,2021-06-28,87
50010217802,2021-06-29,57
50010217802,2021-06-30,49
50010217802,2021-07-01,66
50010217802,2021-07-02,52
50010217802,2021-07-03,60
50010217802,2021-07-04,69
50010217802,2021-07-05,46
50010217802,2021-07-06,78
50010217802,2021-07-07,61
50010217802,2021-07-08,71
50010217802,2021-07-09,66
50010217802,2021-07-10,69
50010217802,2021-07-11,44
50010217802,2021-07-12,83
50010217802,2021-07-13,55
50010217802,2021-07-14,85
50010217802,2021-07-15,57
50010217802,2021-07-16,54
50010217802,2021-07-17,62
50010217802,2021-07-18,46
50010217802,2021-07-19,66
50010217802,2021-07-20,63
50010217802,2021-07-21,61
50010217802,2021-07-22,78
50010217802,2021-07-23,68
50010217802,2021-07-24,63
50010217802,2021-07-25,57
50010217802,2021-07-26,63
50010217802,2021-07-27,87
50010217802,2021-07-28,59
50010217802,2021-07-29,44
50010217802,2021-07-30,67
50010217802,2021-07-31,58
50010217802,2021-08-01,54
50010217802,2021-08-02,66
50010217802,2021-08-03,53
50010217802,2021-08-04,50
50010217802,2021-08-05,37
50010217802,2021-08-06,45
50010217802,2021-08-07,57
50010217802,2021-08-08,59
50010217802,2021-08-09,50
50010217802,2021-08-10,64
50010217802,2021-08-11,41
50010217802,2021-08-12,41
50010217802,2021-08-13,55
50010217802,2021-08-14,63
50010217802,2021-08-15,57
50010217802,2021-08-16,55
50010217802,2021-08-17,64
50010217802,2021-08-18,60
50010217802,2021-08-19,38
50010217802,2021-08-20,53
50010217802,2021-08-21,51
50010217802,2021-08-22,52
50010217802,2021-08-23,70
50010217802,2021-08-24,63
50010217802,2021-08-25,43
50010217802,2021-08-26,50
50010217802,2021-08-27,48
50010217802,2021-08-28,45
50010217802,2021-08-29,75
50010217802,2021-08-30,74
50010217802,2021-08-31,42
50010217802,2021-09-01,48
50010217802,2021-09-02,62
50010217802,2021-09-03,50
50010217802,2021-09-04,55
50010217802,2021-09-05,43
50010217802,2021-09-06,51
50010217802,2021-09-07,43
50010217802,2021-09-08,44
50010217802,2021-09-09,55
50010217802,2021-09-10,58
50010217802,2021-09-11,61
50010217802,2021-09-12,62
50010217802,2021-09-13,70
50010217802,2021-09-14,75
50010217802,2021-09-15,54
50010217802,2021-09-16,57
50010217802,2021-09-17,61
50010217802,2021-09-18,60
50010217802,2021-09-19,36
50010217802,2021-09-20,63
50010217802,2021-09-21,62
50010217802,2021-09-22,76
50010217802,2021-09-23,62
50010217802,2021-09-24,54
50010217802,2021-09-25,60
50010217802,2021-09-26,66
50010217802,2021-09-27,69
50010217802,2021-09-28,58
50010217802,2021-09-29,44
50010217802,2021-09-30,57
50010217802,2021-10-01,56
50010217802,2021-10-02,57
50010217802,2021-10-03,52
50010217802,2021-10-04,77
50010217802,2021-10-05,70
50010217802,2021-10-06,63
50010217802,2021-10-07,63
50010217802,2021-10-08,63
50010217802,2021-10-09,75
50010217802,2021-10-10,51
50010217802,2021-10-11,64
50010217802,2021-10-12,67
50010217802,2021-10-13,46
50010217802,2021-10-14,63
50010217802,2021-10-15,68
50010217802,2021-10-16,58
50010217802,2021-10-17,39
50010217802,2021-10-18,56
50010217802,2021-10-19,70
50010217802,2021-10-20,68
50010217802,2021-10-21,67
50010217802,2021-10-22,59
50010217802,2021-10-23,52
50010217802,2021-10-24,54
50010217802,2021-10-25,58
50010217802,2021-10-26,68
50010217802,2021-10-27,62
50010217802,2021-10-28,77
50010217802,2021-10-29,75
50010217802,2021-10-30,63
50010217802,2021-10-31,61
50010217802,2021-11-01,46
50010217802,2021-11-02,47
50010217802,2021-11-03,59
50010217802,2021-11-04,47
50010217802,2021-11-05,60
50010217802,2021-11-06,45
50010217802,2021-11-07,53
50010217802,2021-11-08,73
50010217802,2021-11-09,67
50010217802,2021-11-10,57
50010217802,2021-11-11,67
50010217802,2021-11-12,64
50010217802,2021-11-13,74
50010217802,2021-11-14,62
50010217802,2021-11-15,61
50010217802,2021-11-16,76
50010217802,2021-11-17,50
50010217802,2021-11-18,66
50010217802,2021-11-19,50
50010217802,2021-11-20,64
50010217802,2021-11-21,41
50010217802,2021-11-22,55
50010217802,2021-11-23,59
50010217802,2021-11-24,41
50010217802,2021-11-25,63
50010217802,2021-11-26,48
50010217802,2021-11-27,50
50010217802,2021-11-28,61
50010217802,2021-11-29,80
50010217802,2021-11-30,61
50010217802,2021-12-01,51
50010217802,2021-12-02,66
50010217802,2021-12-03,72
50010217802,2021-12-04,44
50010217802,2021-12-05,60
50010217802,2021-12-06,67
50010217802,2021-12-07,62
50010217802,2021-12-08,52
50010217802,2021-12-09,61
50010217802,2021-12-10,60
50010217802,2021-12-11,55
50010217802,2021-12-12,39
50010217802,2021-12-13,65
50010217802,2021-12-14,55
50010217802,2021-12-15,57
50010217802,2021-12-16,76
50010217802,2021-12-17,75
50010217802,2021-12-18,53
50010217802,2021-12-19,58
50010217802,2021-12-20,81
50010217802,2021-12-21,67
50010217802,2021-12-22,60
50010217802,2021-12-23,60
50010217802,2021-12-24,53
50010217802,2021-12-25,53
50010217802,2021-12-26,42
50010217802,2021-12-27,73
50010217802,2021-12-28,58
50010217802,2021-12-29,76
50010217802,2021-12-30,59
50010217802,2021-12-31,50
50010217802,2022-01-01,51
50010217802,2022-01-02,54
50010217802,2022-01-03,60
50010217802,2022-01-04,65
50010217802,2022-01-05,72
50010217802,2022-01-06,63
50010217802,2022-01-07,41
50010217802,2022-01-08,39
50010217802,2022-01-09,26
50010217802,2022-01-10,29
50010217802,2022-01-11,75
50010217802,2022-01-12,57
50010217802,2022-01-13,80
50010217802,2022-01-14,57
50010217802,2022-01-15,48
50010217802,2022-01-16,59
50010217802,2022-01-17,57
50010217802,2022-01-18,75
50010217802,2022-01-19,53
50010217802,2022-01-20,66
50010217802,2022-01-21,57
50010217802,2022-01-22,75
